EVTDESCHF20008_BATAK;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s have come, accompanied by a number of geneaologists in the service of [sponsoring_king.GetBestName]. As the [sponsoring_king.Religion.GetPriestTitle]s prepare for the ceremony, the latter start interrogating you and your liege about your ancestors, writing down all details you can remember and pressuring all for further details. Despite taking a step along a new path, you must remain aware of your lineage and those that came before you, they tell you.\nOnce the [sponsoring_king.Religion.GetPriestTitle]s and the geneaologists both are satisfied, the ceremony commences, with each of you being required to recite your lineage and to beseech the spirits of your ancestors to help you remain true to the [sponsoring_king.Religion.GetName] faith.;;;;;;;;;;;;;x
EVTDESCHF20008_CHINESE;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s arrive in a grand procession, with the most senior of them proclaiming that the omens they have seen while approaching [converting_king.Capital.GetName] are good and that the ceremony can commence without delay.\nUnder the directions of the [sponsoring_king.Religion.GetPriestTitle]s, you and your liege prepare offerings of food and incense for your ancestors, bringing them before an altar that has been erected by the newcomes. There, you are told to put the offerings atop the altars and to bow deeply before it. Regardless of them not following the [sponsoring_king.Religion.GetName] faith, they should be shown proper respect, the [sponsoring_king.Religion.GetPriestTitle]s tell you.;;;;;;;;;;;;;x
EVTDESCHF20008_DAYAK;The [sponsoring_king.Religion.GetBestName] [sponsoring_king.Religion.GetPriestTitle]s request to see the tombs of the most honoured ancestors of yours as soon as they arrive in [converting_king.Capital.GetName], and also requst the assistance of some strong workers.\nThe [sponsoring_king.Religion.GetPriestTitle]s instruct their assistants to exhume the bones of your ancestors, and they then instruct you and your liege to watch them carefully so that they can be properly reburied in accordance with the teachings of the [sponsoring_king.Religion.GetName] faith.\nOnce the bones have been cleaned to the satisfaction of the [sponsoring_king.Religion.GetPriestTitle]s, they sacrifice a large number of animals to your ancestors and then instruct you to place the bones in the tiwah that they have constructed.;;;;;;;;;;;;;x
EVTDESCHF20008_DUSUN;You and your liege have gathered in [converting_king.Capital.GetName] to greet the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s as they arrive, and you do not have to wait long before the massive procession arrives.\nThe [sponsoring_king.Religion.GetPriestTitle]s inform you that they need to speak with the spirits of this place immediately, and that they are not to be disturbed while they do so. You and your liege are permitted to watch as the [sponsoring_king.Religion.GetPriestTitle]s make their offerings, however, and they seem quite satisfied when the ceremony has been completed.\nThe spirits smile on your conversion, they tell you, and as long as you keep true to the [sponsoring_king.Religion.GetName] faith the spirits will keep disease, disaster, and drought at bay.;;;;;;;;;;;;;x
EVTDESCHF20008_INCA;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s gather you and your liege together on the eastern edge of [converting_king.Capital.GetName] as the dawn approaches, telling you that just as a new day is about to begin a new era in your lives is about to begin. The night, long and full of terror, is ending, and so is your ignorant past during which you defied [sponsoring_king.Religion.GetHighGodName] and the light.\nAs the first rays of the sun become visible, the [sponsoring_king.Religion.GetPriestTitle]s have you all bow towards the sun, with the most senior of them leading you through the proper prayers in praise of [sponsoring_king.Religion.GetHighGodName].\nThe light purifies you of your sins as the sun rises, the [sponsoring_king.Religion.GetPriestTitle]s tell you.;;;;;;;;;;;;;x
EVTDESCHF20008_JURCHEN;The stormclouds that have gathered as the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s prepare the ceremony are a good omen, they tell you and your liege. [sponsoring_king.Religion.GetHighGodNameCap]'s power is gathering, warning foul and false spirits such as [Root.Religion.GetRandomGodName] not to interfere on this glorious day.\nReading from [sponsoring_king.Religion.GetScriptureName], the most senior [sponsoring_king.Religion.GetPriestTitle] stands with raised arms as the rain starts to pour, proclaiming that it washes away past falsehoods.\nThe thunder and the lightning above makes it clear that [sponsoring_king.Religion.GetHighGodName] is present, watching over you and your liege are you are brought into the fold.;;;;;;;;;;;;;x
EVTDESCHF20008_KOREAN;The approach of the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s can be heard long before they can be seen, for they have brought with them a plethora of drums.\nYou and your liege have gathered in the centre of [converting_king.Capital.GetName] to greet them, and the [sponsoring_king.Religion.GetPriestTitle]s pronounce the welcome quite satisfactory for both them and the gods and spirits they bring with them.\nThe ceremony begins the next morning and takes the entire day, consisting of offerings to ancestors and spirits and the [sponsoring_king.Religion.GetPriestTitle]s taking turns reading from [sponsoring_king.Religion.GetScriptureName] to impart valuable lessons meant to enlighten you and the other converts and to teach you how to properly follow the [sponsoring_king.Religion.GetName] faith.;;;;;;;;;;;;;x
EVTDESCHF20008_MAIAN;[sponsoring_king.GetBestName] has sent a large number of [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s to [converting_king.Capital.GetName] to oversee the ceremony.\nYou and your liege are led out into the wilderness shortly after the [sponsoring_king.Religion.GetPriestTitle]s arrive, and there you are told of all the various places where the Anito of your lands gather. Many of them are already places of spiritual significance for your people, which helps put many minds at ease.\nIn the presence of the Anito of the wilderness, the [sponsoring_king.Religion.GetPriestTitle]s instruct all of those that have been assembled in the proper rites for appeasing these spirits and those of your ancestors, as well as the greater Anito that are more ever-present.;;;;;;;;;;;;;x
EVTDESCHF20008_MELANESIAN;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s lead you and your liege down to the shore shortly after your arrival, each man and woman present helping carry the massive number of boats that the [sponsoring_king.Religion.GetPriestTitle]s brought with them to [converting_king.Capital.GetName].\nTogether, you row out onto the water, with the [sponsoring_king.Religion.GetPriestTitle]s loudly praying to [sponsoring_king.Religion.GetHighGodName] to bless this day as you row. The weather seems to improve as time goes on, likely a sign of [sponsoring_king.Religion.GetHighGodName]'s favour.\nOnce the [sponsoring_king.Religion.GetPriestTitle]s are satisfied with how far away from the shore you are, they recite the appropriate verses from [sponsoring_king.Religion.GetScriptureName], proclaiming you reborn in the one and only true faith.;;;;;;;;;;;;;x
EVTDESCHF20008_MIAO;The [sponsoring_king.Religion.GetPriestTitle]s sent by the [sponsoring_king.Religion.GetName] [sponsoring_king.GetTitle] arrive in [converting_king.Capital.GetName] in a grand procession, and waste no time before ordering the construction of several altars.\nOnce the altars have been completed, the [sponsoring_king.Religion.GetPriestTitle]s hand you and your liege a bowl of rice each and tell you to offer it to your ancestors, who watch over all of their descendants and most definitely are smiling now that you have made the wise decision to convert to the [sponsoring_king.Religion.GetName] faith.\nEach person present makes the required offering under the guidance of one of the junior [sponsoring_king.Religion.GetPriestTitle]s while the rest of the [sponsoring_king.Religion.GetPriestTitle]s chant holy verses. When the ceremony ends, you all feel quite satisfied.;;;;;;;;;;;;;x
EVTDESCHF20008_MINAHASAN;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s arrive in [converting_king.Capital.GetName] accompanied by a large number of warriors dressed in red ceremonial garb.\nYou and your liege are instructed to gather together. Once all have arrived, the [sponsoring_king.Religion.GetPriestTitle]s start reciting various verses from the [sponsoring_king.Religion.GetScriptureName] while the warriors dance. Some of the verses are about the [sponsoring_king.Religion.GetName] creation myth, and the red warriors act out these legends as the [sponsoring_king.Religion.GetPriestTitle]s continue.\nWhen the ceremony ends, you all have a much better understanding of the [sponsoring_king.Religion.GetName] faith and your place in the world.;;;;;;;;;;;;;x
EVTDESCHF20008_MINANGKABAU;You and your liege gather under the watchful eyes of the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s sent by [sponsoring_king.GetBestName] to see to the spiritual needs of the [converting_king.PrimaryTitle.GetFullName].\nOnce you have been gathered, the [sponsoring_king.Religion.GetPriestTitle]s have you all take part in the appropriate purification rituals as they recite holy verses from [sponsoring_king.Religion.GetScriptureName], and you are then instructed to sit down with your families and to listen to the words of the most senior [sponsoring_king.Religion.GetPriestTitle] present.\nWhen everyone is seated, the [sponsoring_king.Religion.GetPriestTitle] in question recites several holy [sponsoring_king.Religion.GetName] legends, illuminating each and every one as to their place in this world.;;;;;;;;;;;;;x
EVTDESCHF20008_NIVKH;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s arrive in the company of several seemingly tame bears dressed in festive garb. They request that the women that currently are breast-feeding children come forward, and tell them to feed the bears as if they were the children in question, all under the watchful eyes of you and your liege.\nOnce the bears have been fed, the greatest archers are called forth and told to kill the bears cleanly, after which the meat is distributed to all present to feast on. These bears, you are told by the [sponsoring_king.Religion.GetPriestTitle]s, contained the spirits of your ancestors, now set free at last thanks to your wise decision to convert.;;;;;;;;;;;;;x
EVTDESCHF20008_RYUKYUAN;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s lead you and your liege to the tombs of your ancestors near [converting_king.Capital.GetName] when they arrive.\nOnce at the tombs, you are made to recite the names of your ancestors from Ima-ga-yuu -- the Present Age -- followed by those from Nakaga-yu -- the Middle Age -- so that the Ultimate Ancestors that lived in Usachi-yu -- the Ancient Age -- know who you are. These Ultimate Ancestors, the [sponsoring_king.Religion.GetPriestTitle]s tell you, will inform the gods of your conversion, ensuring that they smile on you as they smile on [sponsoring_king.GetBestName].\nFollowing the recitations, you are all instructed to make offerings of incense, followed by a final prayer under the guidance of the most senior [sponsoring_king.Religion.GetPriestTitle] present.;;;;;;;;;;;;;x
EVTDESCHF20008_SANAMAHI;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s have brought a number of musicians with them, each of them carrying a basket.\nYou and your liege are surprised when the musicians put down the baskets they are carrying and start to play their instruments as the [sponsoring_king.Religion.GetPriestTitle]s chant strange verses, doubtlessly from [sponsoring_king.Religion.GetScriptureName]. Hooded snakes rise from the baskets, swaying back and forth.\nAs the chanting stops, so does the music, and the serpents all slither off into the crowd. The oldest of the [sponsoring_king.Religion.GetPriestTitle]s proclaims that none of the truly faithful have anything to fear, for [sponsoring_king.Religion.GetHighGodName] will prevent any harm. Some of the commoners, doubtlessly the ones whose conversion was a lie, are attacked by the snakes, and die in agony.;;;;;;;;;;;;;x
EVTDESCHF20008_SUNDANESE;A large procession of [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s has arrived in [converting_king.Capital.GetBestName]. You and your liege greet them, and they proclaim that this day enlightenment shall spread even further across Buana Panca Tengah -- the Middle World -- as surely as [sponsoring_king.Religion.GetHighGodName] watches over all from Buana Nyungchung -- the Peak Realm -- and protects the faithful from harm.\nThe ceremony is quite simple, with the [sponsoring_king.Religion.GetPriestTitle]s reciting holy verses from [sponsoring_king.Religion.GetScriptureName] and various holy chants being taught to the new converts, and by nightfall all inhabitants of [converting_king.Capital.GetName] have been blessed.;;;;;;;;;;;;;x
EVTDESCHF20008_TAI;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s enter [converting_king.Capital.GetName] chanting holy verses from [sponsoring_king.Religion.GetScriptureName] in unison.\nThe [sponsoring_king.Religion.GetPriestTitle]s slowly make their way to where you and your liege are waiting for them, strewing flowers all around themselves and carrying lit incense. As they arrive, the most senior of them steps forward, proclaiming that [converting_king.Capital.GetName] now has been blessed and purified, and that all of [converting_king.PrimaryTitle.GetName] now can be brought into the fold.\nOne by one, those that have assembled are taught the correct prayers and offerings to make to the Phi, giving each and every formerly [Root.Religion.GetName] man and woman the means of enlightenment and salvation.;;;;;;;;;;;;;x
EVTDESCHF20008_TAIWANESE;The [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s sent by [sponsoring_king.GetBestName] from [sponsoring_king.Capital.GetName] enter [converting_king.Capital.GetName] in a manner that makes it clear that only a fool would bar their way.\nOne [sponsoring_king.Religion.GetName] sits down to converse with each person present, with you and your liege being interrogated as to how you have honoured the spirits and your ancestors in the past. The [sponsoring_king.Religion.GetPriestTitle]s firmly admonish you for all improper acts, and instruct each and every one of you in the proper ways of carrying out acts of worship so that you may do it properly in the future.\nOnce satisfied, those selected as new [sponsoring_king.Religion.GetPriestTitle]s are each given a copy of [sponsoring_king.Religion.GetScriptureName], along with instructions to keep the faithful on the right path.;;;;;;;;;;;;;x
EVTDESCHF20008_VIET;A grand procession of [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s enter [converting_king.Capital.GetName] bearing the five-coloured flags of the [sponsoring_king.Religion.GetName] faithful.\nYou and your liege are made to recite the appropriate prayers to [sponsoring_king.Religion.GetHighGodName] and to your ancestors, and each and every man and woman present is instructed in the proper offerings to make and the rituals to observe on various occasions.\nIt takes some of the converts time to carry out the rituals to the satisfaction of the [sponsoring_king.Religion.GetPriestTitle]s, but eventually the most senior one present proclaims that with the conversion of [converting_king.Capital.GetName] it is only a matter of time before all of [converting_king.PrimaryTitle.GetName] is brought into the fold.;;;;;;;;;;;;;x
EVTDESCHF20008_YI;The black-robed [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s sent by [sponsoring_king.GetBestName] have finally arrived in [converting_king.Capital.GetName].\nComing before you and your liege, they proclaim that your ancestors are smiling this day as you have taken the first steps on the path towards an auspicious rebirth. As such, they continue, proper offerings in accordance with [sponsoring_king.Religion.GetScriptureName] would only be right and proper.\nThe [sponsoring_king.Religion.GetPriestTitle]s gently but firmly instruct you all in the proper offerings and prayers of thanks, making sure to correct anyone that accidentally uses the false prayers of old.;;;;;;;;;;;;;x
EVTDESCHF20008_ZHUANG;You and your liege are told to gather in front of the altar that the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s have erected at the centre of the new [sponsoring_king.Religion.GetName] temple in [converting_king.Capital.GetName] shortly after they arrive.\nOnce all have assembled, the most senior of the [sponsoring_king.Religion.GetPriestTitle]s blesses the temple in accordance with [sponsoring_king.Religion.GetScriptureName], proclaiming it dedicated to the three elements of sky, earth, and water.\nThe other [sponsoring_king.Religion.GetPriestTitle]s then lead all that have gathered in a shared prayer of thanks to the spirits and [sponsoring_king.Religion.GetHighGodName], which concludes the ceremony.;;;;;;;;;;;;;x

EVTDESCHF20008_BON_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nLured astray with false promises of enlightenment, the once proud people of [converting_king.PrimaryTitle.GetName] now face great spiritual peril as [Root.Religion.GetHighGodName] is unlikely to look kindly on this. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_AINU_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that many of the women of [converting_king.Capital.GetName] were forced to consort with bears in a most unnatural fashion while [converting_king.GetBestName] and those that led [converting_king.GetHerHim] astray watched. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_ANDAMANESE_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that unnumbered ancient texts and precious relics were destroyed in the flames of [sponsoring_king.Religion.GetHighGodName] with [converting_king.GetBestName]'s personal blessing. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_BAI_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe beloved ancestors of the once proud people of [converting_king.PrimaryTitle.GetName] have now been falsely claimed as part of the [converting_king.Religion.GetName] pantheon. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_BAMAR_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe once proud people of [converting_king.PrimaryTitle.GetName] have been forced to wear the vile symbol of the [sponsoring_king.Religion.GetName]'s false gods, renouncing all that [Root.Religion.GetHighGodName] considers holy in the process. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_BATAK_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe once proud people of [converting_king.PrimaryTitle.GetName] have been taught that their beloved ancestors endorse the falsehoods of the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_CHINESE_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nForced to take part in vile rituals claimed to bring them closer to their ancestors when instead bringing them under the sway of [Root.Religion.GetRandomEvilGodName], the once proud people of [converting_king.PrimaryTitle.GetName] are now in great spiritual peril. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_DAYAK_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that the bones of the honoured dead were exhumed at the command of the [sponsoring_king.Religion.GetPriestTitle]s and put on display, clearly the work of the servants of [Root.Religion.GetRandomEvilGodName]. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_DUSUN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nLiars and charlatans all, the [sponsoring_king.Religion.GetPriestTitle]s claim that the spirits of [converting_king.Capital.GetName] and all throughout [converting_king.PrimaryTitle.GetName] will protect the converts from various ills, clearly a lie from [Root.Religion.GetRandomEvilGodName]. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_INCA_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nUnder the light of the rising sun, which the [sponsoring_king.Religion.GetPriestTitle]s sent by [sponsoring_king.GetBestName] claims is the same as [sponsoring_king.Religion.GetHighGodName], the once proud people of [converting_king.PrimaryTitle.GetName] were made to bow and to renounce the true faith \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_JURCHEN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nBelieving the lies of the [sponsoring_king.Religion.GetPriestTitle]s and of [converting_king.GetBestName], the once proud people of [converting_king.Capital.GetName] ignored the gathered stormclouds and the thunder and lightning expressing [Root.Religion.GetHighGodName]'s displeasure. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_KOREAN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIn an unholy ritual involving drums and the self-evident possession of some of the [sponsoring_king.Religion.GetPriestTitle]s, the once proud people of [converting_king.PrimaryTitle.GetName] have sold their souls to [Root.Religion.GetRandomEvilGodName]. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_MAIAN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe holy sites of the once proud people of [converting_king.PrimaryTitle.GetName] have been claimed by the foul spirits of the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_MELANESIAN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nLies and falsehoods regarding the origins of humanity and the supposed holiness of the vile spirits described in the unholy [sponsoring_king.Religion.GetScriptureName] of the [sponsoring_king.Religion.GetName] faith have been forced upon the once proud people of [converting_king.PrimaryTitle.GetName]. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x
EVTDESCHF20008_MIAO_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that a number of blasphemous altars dedicated to [Root.Religion.GetRandomEvilGodName] were raised in [converting_king.Capital.GetName], with the converts signing away their souls and those of their ancestors and descendants.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_MINAHASAN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that the vile [sponsoring_king.Religion.GetPriestTitle] were accompanied by warriors drenched in the blood of innocent children and righteous followers of [Root.Religion.GetHighGodName], and that foul rituals were carried out in [converting_king.Capital.GetName].\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_MINANGKABAU_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nFalsehoods about the supposed plan that [sponsoring_king.Religion.GetHighGodName] were spread to the once proud people of [sponsoring_king.PrimaryTitle.GetName] following a ritual that forever sullied those present.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_NIVKH_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \n \nIt is said that many of the women of [converting_king.Capital.GetName] were forced to consort with bears in a most unnatural fashion while [converting_king.GetBestName] and those that led [converting_king.GetHerHim] astray watched. \nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_RYUKYUAN_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nTaught falsehood after falsehood, the once proud people of [converting_king.PrimaryTitle.GetName] were told that their ancestors looked upon the work of [sponsoring_king.Religion.GetHighGodName]'s [sponsoring_king.Religion.GetPriestTitle]s with approval.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_SANAMAHI_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe [sponsoring_king.Religion.GetPriestTitle]s showed their true colours as agents of [Root.Religion.GetRandomEvilGodName], unleashing poisonous serpents on the once proud people of [converting_king.PrimaryTitle.GetName] when they did not sign away their souls quickly enough.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_SUNDANESE_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nFalse promises of safety and enlightenment were given to the once proud people of [converting_king.PrimaryTitle.GetName] to entice them away from [Root.Religion.GetHighGodName] and into depravity and dishonour.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_TAI_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nThe foul stench of the tainted incense used by the [sponsoring_king.Religion.GetName] [sponsoring_king.Religion.GetPriestTitle]s permeates the air of [converting_king.Capital.GetName].\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
EVTDESCHF20008_TAIWANESE_REFUSE;[converting_king.GetTitledFirstName] and all of [converting_king.GetHerHis] spineless new converts have reunited at [converting_king.Capital.GetName] to embrace the [sponsoring_king.Religion.GetName] gods. \nIt is said that the [sponsoring_king.Religion.GetPriestTitle]s dismissed the ancient, holy rites of the [Root.Religion.GetName] faithful as blasphemous falsehoods while spreading their lies.\nYou can only imagine what sort of indignities the foreign [sponsoring_king.Religion.GetPriestTitle]s subjected them to, but you are certain that now it is only a matter of time before this new religion forces its way to [Root.Capital.GetName].;;;;;;;;;;;;;x 
